Generation, Worst, Lower Quartile, Mean, Median, Upper Quartile, Best, Median Fitness
0,0.275,0.45,0.5025,0.5,0.55,0.7,20.60456809
1,0.275,0.44375,0.49,0.475,0.55,0.775,19.70382008
2,0.3,0.45,0.504625,0.5,0.55,0.775,20.68020149
3,0.275,0.45,0.50125,0.5,0.55,0.7,20.67192332
4,0.3,0.45,0.49625,0.5,0.55,0.725,20.44401255
5,0.3,0.45,0.49325,0.5,0.55,0.675,20.55261767
6,0.3,0.45,0.501875,0.5,0.55,0.725,20.62186369
7,0.275,0.45,0.511875,0.5125,0.575,0.75,21.07744354
8,0.225,0.45,0.50475,0.5,0.575,0.725,20.63462811
9,0.3,0.45,0.505125,0.5,0.55,0.7,20.7091552
10,0.325,0.45,0.502875,0.5,0.55,0.7,20.65523693
11,0.3,0.45,0.508125,0.5,0.55625,0.75,20.68320286
12,0.3,0.425,0.50575,0.5,0.575,0.725,20.70228323
13,0.25,0.425,0.49175,0.5,0.55,0.7,20.53441725
14,0.3,0.45,0.49925,0.5,0.55,0.775,20.56683993
15,0.275,0.45,0.510125,0.5,0.575,0.75,20.72359379
16,0.3,0.45,0.5005,0.5,0.55,0.7,20.66436922
17,0.3,0.45,0.50775,0.5,0.575,0.775,20.687587
18,0.325,0.44375,0.494625,0.5,0.55,0.7,20.5180226
19,0.3,0.45,0.498125,0.5,0.55,0.7,20.62753445
20,0.275,0.425,0.4845,0.475,0.525,0.725,19.62049827
21,0.3,0.45,0.50825,0.5,0.575,0.75,20.68823325
22,0.3,0.45,0.495125,0.5,0.55,0.725,20.58630452
23,0.3,0.45,0.50875,0.5,0.575,0.8,20.80852083
24,0.25,0.45,0.508375,0.5,0.575,0.725,20.83298399
25,0.275,0.45,0.508375,0.5,0.55,0.725,20.74462428
26,0.3,0.45,0.493375,0.5,0.55,0.7,20.52935131
27,0.275,0.45,0.498875,0.5,0.55,0.725,20.57390077
28,0.225,0.45,0.507125,0.5,0.55,0.725,20.72654358
29,0.275,0.45,0.49975,0.5,0.55,0.75,20.60239774
30,0.25,0.45,0.493375,0.5,0.55,0.675,20.58128066
31,0.275,0.45,0.496625,0.5,0.55,0.75,20.59021262
32,0.25,0.45,0.511875,0.5,0.55,0.7,20.8335472
33,0.3,0.45,0.501375,0.5,0.55,0.775,20.45192418
34,0.275,0.425,0.4935,0.5,0.55,0.7,20.47980961
35,0.2,0.45,0.493875,0.5,0.55,0.675,20.5272498
36,0.3,0.45,0.50625,0.5,0.55,0.675,20.59842483
37,0.3,0.45,0.500625,0.5,0.55,0.75,20.65031958
38,0.275,0.45,0.494875,0.5,0.55,0.725,20.55695559
39,0.3,0.425,0.50025,0.5,0.55,0.775,20.61083729
40,0.325,0.45,0.500125,0.5,0.55,0.75,20.59202263
41,0.225,0.425,0.495875,0.5,0.55,0.725,20.62017682
42,0.275,0.45,0.499375,0.5,0.55,0.675,20.58675767
43,0.275,0.45,0.50225,0.5,0.575,0.7,20.70379901
44,0.275,0.45,0.4955,0.5,0.55,0.7,20.59111046
45,0.275,0.475,0.515125,0.525,0.575,0.75,21.50391619
46,0.2,0.425,0.487625,0.475,0.55,0.775,19.6864609
47,0.3,0.45,0.50025,0.5,0.55,0.725,20.59661011
48,0.275,0.45,0.497625,0.5,0.55,0.725,20.5433356
49,0.225,0.45,0.500625,0.5,0.55625,0.75,20.62411382
50,0.325,0.45,0.508,0.5,0.575,0.75,20.63033916
51,0.25,0.45,0.509375,0.5,0.55,0.7,20.71605218
52,0.275,0.425,0.494,0.5,0.55,0.7,20.53107948
53,0.25,0.45,0.4955,0.5,0.55,0.725,20.58238632
54,0.2,0.45,0.500625,0.5,0.55,0.8,20.55645288
55,0.3,0.45,0.507125,0.5,0.575,0.75,20.69665077
56,0.275,0.45,0.507125,0.5,0.55,0.725,20.71010863
57,0.325,0.45,0.504625,0.5,0.55,0.8,20.5328064
58,0.25,0.475,0.511375,0.525,0.575,0.7,21.49384286
59,0.3,0.45,0.495125,0.5,0.55,0.7,20.51019318
60,0.3,0.45,0.501125,0.5,0.55,0.7,20.7447144
61,0.3,0.45,0.500125,0.5,0.55,0.75,20.62849474
62,0.275,0.45,0.49825,0.5,0.55,0.7,20.61799478
63,0.225,0.45,0.50025,0.5,0.55,0.725,20.67043621
64,0.25,0.45,0.49625,0.5,0.55,0.7,20.56631223
65,0.275,0.45,0.5015,0.5125,0.55,0.7,21.11526661
66,0.275,0.45,0.5075,0.5,0.55625,0.725,20.65329727
67,0.275,0.45,0.50225,0.5,0.55,0.725,20.680062
68,0.3,0.45,0.506875,0.5,0.55,0.7,20.72221491
69,0.3,0.45,0.498375,0.5,0.55,0.7,20.59472101
70,0.275,0.45,0.501375,0.5,0.55,0.75,20.56444324
71,0.275,0.45,0.505875,0.5,0.55,0.75,20.73940878
72,0.275,0.45,0.510875,0.5,0.575,0.725,20.76915537
73,0.3,0.45,0.5015,0.5,0.55625,0.725,20.63897459
74,0.325,0.475,0.51625,0.525,0.575,0.7,21.47993231
75,0.275,0.45,0.51,0.5,0.575,0.75,20.78301506
76,0.25,0.44375,0.492625,0.475,0.55,0.7,19.84020819
77,0.25,0.45,0.503,0.5,0.55,0.725,20.70530812
78,0.325,0.475,0.515625,0.525,0.575,0.675,21.61861696
79,0.25,0.45,0.507125,0.5,0.55625,0.75,20.68193974
80,0.3,0.45,0.5035,0.5,0.55,0.7,20.65138446
81,0.3,0.45,0.509,0.5,0.55625,0.775,20.66646745
82,0.25,0.425,0.492375,0.5,0.55,0.7,20.5362927
83,0.3,0.45,0.50025,0.5,0.55,0.725,20.55923445
84,0.25,0.45,0.500375,0.5,0.575,0.775,20.6326851
85,0.275,0.45,0.502125,0.5,0.55625,0.725,20.75246994
86,0.3,0.45,0.51,0.5125,0.575,0.675,21.12699475
87,0.275,0.45,0.5015,0.5,0.55,0.725,20.67193436
88,0.3,0.45,0.5015,0.4875,0.575,0.75,20.15538868
89,0.325,0.45,0.503875,0.5,0.55,0.725,20.64068098
90,0.25,0.45,0.497125,0.5,0.55,0.725,20.63119067
91,0.25,0.45,0.5075,0.5,0.575,0.725,20.69001445
92,0.25,0.45,0.5005,0.5,0.55,0.725,20.59988251
93,0.275,0.425,0.489625,0.5,0.55,0.7,20.51588027
94,0.225,0.425,0.490875,0.5,0.55,0.75,20.53342837
95,0.3,0.45,0.505125,0.5,0.575,0.725,20.60553867
96,0.3,0.45,0.50725,0.525,0.55625,0.7,21.46849771
97,0.3,0.45,0.504,0.5,0.55,0.725,20.66592235
98,0.225,0.44375,0.4925,0.5,0.55,0.675,20.57956367
99,0.3,0.45,0.50675,0.5,0.575,0.7,20.72079821
100,0.25,0.425,0.499,0.5,0.55,0.725,20.5395264
101,0.3,0.45,0.494125,0.5,0.55,0.7,20.47935409
102,0.275,0.45,0.502875,0.5,0.55,0.7,20.70235995
103,0.325,0.45,0.49625,0.5,0.55,0.75,20.57898926
104,0.275,0.45,0.50125,0.5,0.55,0.725,20.63582104
105,0.3,0.44375,0.49725,0.5,0.55,0.75,20.65173316
106,0.25,0.425,0.499,0.5,0.575,0.775,20.52519152
107,0.3,0.45,0.501,0.5,0.55,0.7,20.70536991
108,0.275,0.45,0.501375,0.5,0.55,0.7,20.71136733
109,0.3,0.45,0.49575,0.5,0.55,0.7,20.57212741
110,0.275,0.45,0.497125,0.5,0.55,0.775,20.61285806
111,0.275,0.45,0.50675,0.5,0.55,0.775,20.65727161
112,0.275,0.45,0.50625,0.5125,0.55,0.775,21.13561724
113,0.2,0.45,0.50425,0.5,0.55,0.725,20.59335044
114,0.2,0.45,0.49725,0.5,0.55,0.775,20.59616207
115,0.275,0.45,0.502625,0.5,0.55,0.725,20.69840785
116,0.2,0.425,0.49575,0.5,0.55,0.725,20.53000519
117,0.325,0.45,0.509625,0.525,0.55,0.7,21.4910027
118,0.3,0.45,0.51175,0.5,0.575,0.775,20.71893315
119,0.275,0.44375,0.49125,0.5,0.55,0.725,20.42166213
120,0.25,0.425,0.49225,0.4875,0.55,0.75,20.1025905
121,0.3,0.45,0.497,0.5,0.55,0.7,20.55529174
122,0.2,0.425,0.49675,0.5,0.55,0.725,20.60026671
123,0.275,0.45,0.501875,0.5,0.55,0.725,20.72955614
124,0.3,0.45,0.50325,0.5,0.575,0.7,20.62093732
125,0.275,0.44375,0.48925,0.5,0.55,0.675,20.46828516
126,0.325,0.45,0.49875,0.5,0.55,0.725,20.55335982
127,0.3,0.45,0.498875,0.5,0.55,0.775,20.42484672
128,0.3,0.45,0.51025,0.5125,0.575,0.675,21.17727105
129,0.325,0.45,0.505375,0.5,0.55,0.725,20.67555679
130,0.275,0.45,0.501125,0.5,0.55,0.75,20.7061072
131,0.325,0.45,0.501,0.5,0.55,0.725,20.44002935
132,0.225,0.45,0.499125,0.5,0.55,0.725,20.57263706
133,0.3,0.475,0.513,0.5,0.575,0.7,20.71050663
134,0.275,0.45,0.49725,0.5,0.55,0.75,20.5695469
135,0.225,0.45,0.503375,0.5,0.55,0.75,20.61185588
136,0.25,0.45,0.499,0.5,0.55,0.75,20.61719102
137,0.3,0.44375,0.492875,0.5,0.55,0.75,20.53510382
138,0.275,0.45,0.499625,0.5,0.55,0.725,20.63241801
139,0.175,0.45,0.50825,0.5,0.575,0.75,20.67783894
140,0.175,0.45,0.498875,0.5,0.55,0.75,20.65813811
141,0.3,0.45,0.507,0.5,0.55,0.725,20.70724587
142,0.3,0.45,0.504375,0.5,0.55,0.7,20.65038896
143,0.325,0.45,0.5,0.5,0.55,0.8,20.64054407
144,0.3,0.45,0.506,0.5,0.55,0.725,20.68249641
145,0.325,0.45,0.49275,0.475,0.55,0.7,19.75091558
146,0.25,0.425,0.485375,0.475,0.55,0.725,19.62319431
147,0.275,0.45,0.507625,0.525,0.55625,0.725,21.52177868
148,0.25,0.45,0.497375,0.5,0.55,0.725,20.59475656
149,0.3,0.45,0.50575,0.525,0.55,0.775,21.46576676
150,0.225,0.45,0.50175,0.5,0.575,0.725,20.62344399
151,0.25,0.475,0.512375,0.5125,0.55625,0.7,21.24684817
152,0.275,0.45,0.497125,0.5,0.55,0.7,20.64083515
153,0.275,0.425,0.4935,0.5,0.55,0.7,20.56002054
154,0.275,0.425,0.489,0.5,0.55,0.725,20.4367706
155,0.3,0.45,0.501625,0.5,0.55,0.725,20.62130611
156,0.3,0.45,0.5,0.5,0.55,0.725,20.61300733
157,0.225,0.45,0.494875,0.5,0.55,0.775,20.4626108
158,0.275,0.425,0.49475,0.5,0.55,0.7,20.55974116
159,0.35,0.45,0.51125,0.5,0.575,0.725,20.80108195
160,0.325,0.45,0.51675,0.525,0.575,0.75,21.43782621
161,0.25,0.425,0.494375,0.5,0.55,0.75,20.58615163
162,0.3,0.45,0.5025,0.5,0.55,0.7,20.6852331
163,0.3,0.45,0.503125,0.5,0.55,0.7,20.58268513
164,0.275,0.45,0.493875,0.5,0.55,0.7,20.53374261
165,0.3,0.45,0.5075,0.5,0.575,0.725,20.69223213
166,0.3,0.45,0.49975,0.5,0.55,0.725,20.52340943
167,0.3,0.45,0.510125,0.5,0.575,0.75,20.76900005
168,0.2,0.45,0.506875,0.5,0.55,0.75,20.63728782
169,0.275,0.45,0.502125,0.5,0.55,0.725,20.60155398
170,0.225,0.45,0.500375,0.5,0.55,0.775,20.70070648
171,0.25,0.45,0.5035,0.5,0.575,0.725,20.73781545
172,0.25,0.425,0.5025,0.5,0.575,0.7,20.65669414
173,0.3,0.425,0.49475,0.5,0.55,0.775,20.54574187
174,0.25,0.45,0.4925,0.5,0.55,0.725,20.56418092
175,0.3,0.45,0.50325,0.5,0.575,0.675,20.668461
176,0.3,0.45,0.50925,0.5,0.55,0.7,20.79244336
177,0.225,0.45,0.50225,0.5,0.55,0.75,20.63621398
178,0.325,0.45,0.508375,0.5,0.575,0.7,20.62645418
179,0.25,0.45,0.501875,0.5,0.55625,0.8,20.62931941
180,0.275,0.45,0.51,0.5,0.575,0.775,20.69263028
181,0.275,0.45,0.502625,0.5,0.55,0.75,20.63854997
182,0.275,0.45,0.50975,0.5,0.55,0.775,20.69263105
183,0.325,0.45,0.50025,0.5,0.55,0.7,20.5822642
184,0.325,0.45,0.49825,0.5,0.55,0.725,20.5362325
185,0.2,0.45,0.49775,0.5,0.575,0.7,20.63224117
186,0.3,0.45,0.49775,0.5,0.55,0.75,20.58401681
187,0.325,0.45,0.503,0.5,0.55,0.725,20.60781961
188,0.25,0.45,0.497,0.5,0.55,0.75,20.57017383
189,0.3,0.45,0.514625,0.525,0.575,0.75,21.53691156
190,0.225,0.45,0.50225,0.5,0.55,0.775,20.6647022
191,0.225,0.425,0.493375,0.475,0.55,0.725,19.70391686
192,0.25,0.45,0.498625,0.5,0.55,0.775,20.6106105
193,0.275,0.45,0.50075,0.5,0.55,0.775,20.64602616
194,0.275,0.45,0.5055,0.5,0.55,0.8,20.58690517
195,0.275,0.45,0.505625,0.5,0.55,0.75,20.69096882
196,0.3,0.45,0.502125,0.5,0.55,0.7,20.6152738
197,0.25,0.45,0.498125,0.5,0.55,0.7,20.62071925
198,0.3,0.45,0.504375,0.5,0.55,0.8,20.62109959
199,0.275,0.45,0.50725,0.525,0.55,0.8,21.44722891
200,0.3,0.425,0.498375,0.5,0.55,0.8,20.42877803
201,0.275,0.45,0.499,0.5,0.55,0.7,20.53690849
202,0.3,0.45,0.505625,0.5,0.55,0.725,20.55449758
203,0.275,0.45,0.50075,0.5,0.55,0.725,20.5728949
204,0.275,0.45,0.50975,0.5,0.55,0.675,20.79044261
205,0.275,0.45,0.502,0.5,0.575,0.7,20.63048724
206,0.25,0.475,0.511875,0.525,0.575,0.725,21.51745838
207,0.25,0.45,0.503,0.5,0.55,0.7,20.70916052
208,0.25,0.45,0.49375,0.5,0.55,0.725,20.50643057
209,0.275,0.45,0.496875,0.5,0.55,0.75,20.51651053
210,0.225,0.45,0.498125,0.5,0.55,0.675,20.62794677
211,0.3,0.45,0.504125,0.5,0.55,0.725,20.57686796
212,0.25,0.45,0.495125,0.5,0.55,0.675,20.51819022
213,0.3,0.45,0.51025,0.5,0.575,0.7,20.80995639
214,0.275,0.45,0.49775,0.5,0.55,0.7,20.58690607
215,0.325,0.45,0.50475,0.5,0.55,0.7,20.64432911
216,0.25,0.45,0.508375,0.5,0.575,0.75,20.61124551
217,0.25,0.45,0.5075,0.5,0.55,0.725,20.7112067
218,0.3,0.45,0.511875,0.5,0.55,0.7,20.77383292
219,0.275,0.45,0.493,0.5,0.55,0.675,20.50738805
220,0.3,0.45,0.509,0.5,0.575,0.75,20.68714402
221,0.325,0.45,0.504375,0.5,0.55,0.675,20.5294137
222,0.225,0.45,0.508625,0.5,0.575,0.75,20.77602281
223,0.325,0.45,0.51125,0.5,0.575,0.7,20.79644374
224,0.275,0.45,0.5095,0.5,0.575,0.775,20.82359949
225,0.325,0.45,0.500375,0.5,0.55,0.7,20.63587365
226,0.3,0.45,0.50825,0.5,0.575,0.7,20.70452579
227,0.25,0.45,0.5085,0.5,0.575,0.725,20.68434672
228,0.25,0.45,0.490875,0.5,0.55,0.775,20.46766716
229,0.275,0.45,0.50275,0.5,0.55,0.8,20.68903421
230,0.3,0.45,0.498125,0.5,0.55,0.725,20.54299379
231,0.15,0.45,0.4965,0.5,0.55,0.7,20.54219199
232,0.3,0.45,0.505875,0.5,0.55,0.725,20.66106575
233,0.275,0.45,0.50325,0.5,0.55,0.75,20.65149805
234,0.275,0.45,0.496,0.5,0.55,0.725,20.5148242
235,0.3,0.45,0.506,0.5,0.55,0.7,20.65776741
236,0.275,0.45,0.50675,0.5,0.575,0.725,20.6943639
237,0.275,0.45,0.50525,0.5,0.55,0.75,20.6792187
238,0.325,0.45,0.508875,0.5,0.55,0.725,20.70120016
239,0.325,0.45,0.508875,0.5,0.55,0.725,20.72016952
240,0.3,0.45,0.496125,0.5,0.55,0.675,20.56778416
241,0.325,0.45,0.50325,0.5,0.55,0.75,20.65457012
242,0.275,0.45,0.506625,0.5,0.575,0.725,20.66042123
243,0.35,0.45,0.498875,0.5,0.55,0.7,20.56700734
244,0.275,0.45,0.505375,0.5,0.55,0.7,20.73535266
245,0.275,0.45,0.51175,0.525,0.575,0.725,21.48961098
246,0.3,0.425,0.492875,0.5,0.55,0.7,20.5214717
247,0.3,0.45,0.505875,0.5,0.55625,0.75,20.61505445
248,0.3,0.45,0.504125,0.5,0.55,0.7,20.71927641
249,0.25,0.45,0.50875,0.525,0.55,0.725,21.47334684
250,0.2,0.45,0.498875,0.5,0.55,0.725,20.50875451
251,0.275,0.45,0.497625,0.5,0.55625,0.725,20.63824062
252,0.275,0.45,0.50375,0.5,0.55,0.725,20.68132373
253,0.275,0.45,0.499625,0.5,0.55,0.725,20.57241681
254,0.325,0.45,0.510625,0.5,0.575,0.725,20.73020596
255,0.275,0.425,0.49575,0.5,0.55,0.725,20.58433767
256,0.325,0.45,0.497625,0.5,0.55,0.7,20.58421801
257,0.25,0.45,0.495375,0.5,0.55,0.75,20.56617511
258,0.275,0.45,0.50275,0.5,0.55,0.675,20.70889194
259,0.3,0.45,0.49925,0.5,0.55,0.65,20.58301142
260,0.275,0.44375,0.49625,0.5,0.55,0.75,20.42132903
261,0.3,0.45,0.5055,0.525,0.575,0.775,21.48025786
262,0.25,0.45,0.4985,0.5,0.55,0.7,20.55460254
263,0.275,0.425,0.496375,0.5,0.55,0.75,20.54360589
264,0.325,0.46875,0.5165,0.525,0.575,0.725,21.56261593
265,0.25,0.45,0.50525,0.5,0.55,0.8,20.63705614
266,0.275,0.45,0.50775,0.5,0.575,0.725,20.72863664
267,0.275,0.45,0.49625,0.5,0.55,0.725,20.58548282
268,0.275,0.45,0.50175,0.5,0.55,0.75,20.63272323
269,0.25,0.45,0.501125,0.5,0.55,0.675,20.67482182
270,0.275,0.45,0.506125,0.5,0.575,0.775,20.70117093
271,0.25,0.44375,0.4985,0.5,0.55,0.7,20.64282972
272,0.275,0.45,0.504875,0.5,0.55,0.75,20.64780064
273,0.275,0.45,0.501375,0.5,0.575,0.7,20.66328786
274,0.3,0.425,0.495625,0.5,0.55,0.725,20.54369304
275,0.275,0.45,0.502375,0.5,0.55,0.775,20.66364125
276,0.325,0.45,0.504875,0.5,0.575,0.7,20.59071757
277,0.3,0.45,0.509125,0.525,0.55,0.75,21.45427339
278,0.25,0.45,0.49925,0.5,0.55,0.7,20.63037301
279,0.3,0.425,0.4945,0.5,0.55,0.725,20.46153861
280,0.3,0.425,0.498,0.5,0.55,0.7,20.66169343
281,0.3,0.44375,0.501125,0.5,0.575,0.675,20.67970635
282,0.3,0.425,0.491,0.5,0.55,0.75,20.47857096
283,0.3,0.45,0.49725,0.5,0.55,0.675,20.53373785
284,0.25,0.425,0.49725,0.5,0.55,0.7,20.60389965
285,0.275,0.45,0.4985,0.5,0.55,0.7,20.49732859
286,0.3,0.45,0.503875,0.5,0.55,0.725,20.57552575
287,0.325,0.46875,0.514125,0.5,0.575,0.825,20.76494611
288,0.3,0.45,0.503,0.5,0.55,0.675,20.66562081
289,0.225,0.425,0.489625,0.5,0.55,0.775,20.48096031
290,0.35,0.45,0.5095,0.5,0.55,0.7,20.70049286
291,0.3,0.425,0.4945,0.5,0.55625,0.7,20.60192695
292,0.3,0.45,0.495625,0.5,0.55,0.75,20.50752636
293,0.3,0.45,0.507375,0.5,0.55625,0.75,20.80335307
294,0.3,0.425,0.5005,0.5,0.55,0.725,20.52369035
295,0.25,0.45,0.50475,0.5,0.55,0.75,20.75692833
296,0.25,0.45,0.502875,0.5,0.55,0.75,20.63241268
297,0.25,0.45,0.501875,0.5,0.55,0.7,20.71050497
298,0.275,0.46875,0.51225,0.5125,0.55625,0.75,21.1480984
299,0.325,0.45,0.4995,0.5,0.55,0.725,20.50230507
300,0.275,0.45,0.4995,0.5,0.55,0.725,20.68070632
301,0.225,0.45,0.502,0.5,0.55,0.725,20.69785967
302,0.325,0.45,0.504125,0.5,0.55,0.675,20.64955561
303,0.275,0.45,0.504625,0.5,0.55625,0.725,20.61308066
304,0.25,0.45,0.5,0.5,0.575,0.725,20.60965117
305,0.275,0.45,0.508125,0.5,0.55,0.8,20.56331145
306,0.25,0.45,0.505375,0.5,0.55,0.725,20.64243041
307,0.275,0.45,0.508,0.5,0.55,0.75,20.75617025
308,0.3,0.45,0.500125,0.5,0.55,0.775,20.62996103
309,0.325,0.45,0.504,0.5,0.55,0.725,20.56019138
310,0.3,0.45,0.5065,0.5,0.575,0.7,20.72994593
311,0.325,0.45,0.507375,0.5,0.55,0.725,20.73959833
312,0.325,0.45,0.517,0.525,0.575,0.775,21.54034126
313,0.3,0.45,0.509625,0.525,0.575,0.725,21.38099865
314,0.25,0.45,0.494375,0.5,0.55,0.7,20.61009601
315,0.3,0.45,0.506,0.5,0.55,0.725,20.67587693
316,0.3,0.45,0.50125,0.5,0.575,0.7,20.61757341
317,0.3,0.475,0.519,0.525,0.575,0.75,21.49263066
318,0.275,0.45,0.5125,0.5,0.575,0.725,20.8867583
319,0.275,0.45,0.502875,0.5,0.55,0.7,20.65816178
320,0.275,0.45,0.508875,0.525,0.55,0.775,21.52278666
321,0.275,0.44375,0.499875,0.5,0.55,0.775,20.58515049
322,0.3,0.45,0.512875,0.525,0.55,0.75,21.58810412
323,0.325,0.45,0.509,0.5,0.55,0.8,20.64103387
324,0.3,0.45,0.510625,0.5,0.55,0.75,20.7252621
325,0.25,0.45,0.507,0.5,0.575,0.775,20.67927587
326,0.275,0.46875,0.51,0.5,0.55625,0.7,20.73364056
327,0.3,0.46875,0.503125,0.5,0.55,0.75,20.64067373
328,0.325,0.45,0.515,0.525,0.575,0.7,21.56230204
329,0.35,0.45,0.5095,0.5,0.575,0.7,20.88735745
330,0.3,0.45,0.507,0.5,0.575,0.775,20.58954922
331,0.275,0.45,0.500625,0.5,0.55,0.75,20.72588157
332,0.25,0.45,0.5095,0.5125,0.55,0.7,21.12273432
333,0.325,0.45,0.505875,0.525,0.55,0.7,21.44233682
334,0.225,0.45,0.504125,0.5,0.55,0.675,20.74445398
335,0.275,0.45,0.508125,0.525,0.55,0.7,21.50898987
336,0.3,0.45,0.5095,0.5,0.575,0.7,20.69998038
337,0.225,0.45,0.500375,0.5,0.575,0.675,20.6827229
338,0.325,0.45,0.503875,0.5,0.55,0.775,20.58425712
339,0.325,0.46875,0.511,0.5,0.575,0.7,20.7208122
340,0.225,0.45,0.501,0.5,0.55,0.7,20.65939978
341,0.275,0.45,0.510125,0.5,0.575,0.7,20.82470042
342,0.325,0.45,0.50825,0.5,0.55,0.725,20.70324951
343,0.3,0.45,0.511125,0.525,0.575,0.7,21.48279436
344,0.3,0.475,0.513375,0.5,0.575,0.75,20.73726462
345,0.275,0.425,0.49325,0.5,0.55,0.675,20.53837536
346,0.325,0.45,0.51325,0.525,0.575,0.75,21.54961519
347,0.225,0.45,0.51075,0.525,0.575,0.725,21.55133229
348,0.325,0.475,0.524125,0.525,0.575,0.725,21.53498871
349,0.25,0.45,0.513,0.5125,0.575,0.75,21.09374904
350,0.25,0.425,0.492625,0.5,0.55,0.7,20.50808993
351,0.275,0.45,0.506375,0.5,0.55,0.75,20.75070641
352,0.275,0.45,0.51225,0.5,0.575,0.7,20.77696797
353,0.275,0.45,0.50525,0.525,0.55625,0.7,21.49465576
354,0.275,0.45,0.513,0.525,0.575,0.725,21.48399117
355,0.25,0.45,0.5115,0.5,0.575,0.8,20.87596149
356,0.225,0.45,0.50525,0.5,0.575,0.725,20.75516254
357,0.325,0.475,0.51025,0.5,0.55625,0.725,20.66213921
358,0.275,0.475,0.510875,0.5125,0.575,0.75,21.07822907
359,0.275,0.45,0.51675,0.525,0.575,0.75,21.46074567
360,0.2,0.45,0.507125,0.5,0.55,0.75,20.78634803
361,0.325,0.45,0.509125,0.5,0.575,0.7,20.80262001
362,0.325,0.45,0.515,0.5,0.575,0.7,20.67752867
363,0.225,0.45,0.506375,0.5,0.575,0.725,20.64135427
364,0.35,0.45,0.510875,0.5,0.575,0.7,20.6754642
365,0.3,0.45,0.500875,0.5,0.55,0.7,20.61137322
366,0.3,0.45,0.502,0.5,0.55,0.75,20.55425238
367,0.3,0.45,0.507,0.5,0.575,0.725,20.66758784
368,0.3,0.45,0.5075,0.525,0.55,0.7,21.4468277
369,0.3,0.45,0.505,0.5,0.575,0.75,20.60889527
370,0.325,0.45,0.5095,0.525,0.55,0.675,21.44186538
371,0.325,0.45,0.511375,0.5125,0.575,0.725,21.09625502
372,0.175,0.45,0.49875,0.5,0.55,0.7,20.60110811
373,0.3,0.45,0.512875,0.525,0.575,0.7,21.47963095
374,0.25,0.45,0.50775,0.5,0.575,0.75,20.69560517
375,0.275,0.475,0.518,0.5,0.575,0.775,20.83371959
376,0.225,0.45,0.501375,0.5,0.55,0.775,20.41387637
377,0.3,0.45,0.52275,0.525,0.6,0.75,21.4440131
378,0.25,0.45,0.498875,0.5,0.55,0.7,20.59033295
379,0.275,0.45,0.500375,0.5,0.55,0.7,20.73074644
380,0.35,0.45,0.500125,0.5,0.55,0.725,20.62542808
381,0.25,0.45,0.507375,0.5,0.55,0.8,20.74817628
382,0.25,0.45,0.508125,0.5,0.55,0.75,20.763085
383,0.275,0.45,0.505125,0.5,0.55625,0.7,20.7877069
384,0.3,0.475,0.513875,0.5,0.575,0.7,20.82178991
385,0.3,0.45,0.504875,0.5,0.575,0.725,20.64203758
386,0.275,0.45,0.51125,0.525,0.55625,0.825,21.50776864
387,0.2,0.45,0.50725,0.5,0.55,0.7,20.7502524
388,0.275,0.45,0.4985,0.5,0.55,0.7,20.5758257
389,0.3,0.45,0.5085,0.5,0.55,0.75,20.77468117
390,0.3,0.45,0.518,0.525,0.575,0.725,21.58809314
391,0.25,0.45,0.50325,0.5,0.55,0.775,20.59926971
392,0.325,0.475,0.510875,0.5,0.55,0.725,20.71536495
393,0.325,0.45,0.521375,0.525,0.575,0.725,21.63682848
394,0.325,0.45,0.50225,0.5,0.55,0.7,20.69242365
395,0.325,0.45,0.511125,0.5,0.55625,0.7,20.61147734
396,0.3,0.45,0.508375,0.5,0.55625,0.7,20.80410684
397,0.3,0.45,0.5025,0.5,0.575,0.75,20.52276874
398,0.275,0.45,0.503,0.5,0.575,0.75,20.59635898
399,0.325,0.45,0.502375,0.5,0.55,0.725,20.65600755
400,0.3,0.45,0.50075,0.5,0.55,0.7,20.57381132
401,0.325,0.45,0.512125,0.525,0.575,0.7,21.50936129
402,0.35,0.46875,0.51775,0.525,0.575,0.75,21.51577617
403,0.3,0.45,0.510625,0.5,0.575,0.7,20.77784835
404,0.325,0.45,0.514375,0.525,0.575,0.825,21.48366197
405,0.25,0.45,0.513,0.525,0.575,0.725,21.60129815
406,0.25,0.45,0.506875,0.5,0.55625,0.75,20.73358114
407,0.3,0.45,0.507875,0.5,0.55625,0.75,20.67265551
408,0.275,0.45,0.50875,0.5,0.575,0.75,20.70079694
409,0.25,0.45,0.5035,0.5,0.55,0.825,20.7036263
410,0.275,0.45,0.512125,0.525,0.575,0.75,21.50377621
411,0.225,0.45,0.510375,0.525,0.575,0.75,21.47261415
412,0.25,0.45,0.499,0.5,0.55,0.725,20.65806245
413,0.275,0.45,0.500625,0.5,0.55,0.85,20.6217481
414,0.25,0.45,0.51325,0.525,0.575,0.725,21.54248111
415,0.225,0.45,0.514625,0.525,0.575,0.775,21.56742375
416,0.3,0.45,0.50275,0.5,0.55,0.725,20.70074993
417,0.3,0.45,0.5115,0.5125,0.575,0.725,21.1185916
418,0.3,0.45,0.510875,0.5125,0.575,0.725,21.17547427
419,0.275,0.45,0.501,0.5,0.55,0.7,20.53974863
420,0.25,0.425,0.488125,0.5,0.55,0.775,20.49603751
421,0.25,0.45,0.509,0.5,0.55,0.7,20.7502466
422,0.225,0.45,0.511,0.5,0.575,0.725,20.66600136
