0, 0.34, 0.46, 0.5006, 0.5, 0.56, 0.64
1, 0.36, 0.46, 0.515, 0.52, 0.56, 0.68
2, 0.3, 0.455, 0.5012, 0.5, 0.545, 0.72
3, 0.36, 0.46, 0.5064, 0.51, 0.56, 0.68
4, 0.34, 0.48, 0.5156000000000001, 0.52, 0.56, 0.7
5, 0.34, 0.48, 0.514, 0.52, 0.56, 0.7
6, 0.34, 0.46, 0.5036, 0.5, 0.56, 0.7
7, 0.32, 0.48, 0.5146000000000001, 0.52, 0.56, 0.72
8, 0.32, 0.46, 0.5054, 0.52, 0.56, 0.68
9, 0.34, 0.46, 0.502, 0.5, 0.54, 0.72
10, 0.3, 0.46, 0.5085999999999999, 0.5, 0.565, 0.7
11, 0.34, 0.44, 0.5036, 0.5, 0.56, 0.66
12, 0.3, 0.44, 0.5, 0.5, 0.56, 0.72
13, 0.28, 0.44, 0.5028, 0.5, 0.56, 0.74
14, 0.32, 0.455, 0.5052, 0.5, 0.56, 0.7
15, 0.2, 0.44, 0.4914, 0.5, 0.54, 0.62
16, 0.32, 0.46, 0.4984, 0.5, 0.56, 0.68
17, 0.32, 0.455, 0.506, 0.5, 0.56, 0.7
18, 0.32, 0.44, 0.5, 0.5, 0.54, 0.68
19, 0.32, 0.46, 0.5132, 0.52, 0.56, 0.7
20, 0.32, 0.44, 0.5024000000000001, 0.5, 0.56, 0.66
21, 0.38, 0.44, 0.5028, 0.49, 0.56, 0.72
22, 0.34, 0.46, 0.502, 0.5, 0.545, 0.66
23, 0.34, 0.44, 0.4876, 0.5, 0.54, 0.7
24, 0.34, 0.455, 0.49939999999999996, 0.5, 0.56, 0.66
25, 0.36, 0.44, 0.49700000000000005, 0.48, 0.56, 0.74
26, 0.34, 0.44, 0.5054, 0.5, 0.56, 0.72
27, 0.34, 0.46, 0.5132, 0.52, 0.56, 0.68
28, 0.3, 0.46, 0.5084000000000001, 0.5, 0.56, 0.68
29, 0.3, 0.44, 0.4902, 0.5, 0.54, 0.76
30, 0.34, 0.44, 0.4874, 0.48, 0.54, 0.7
31, 0.28, 0.455, 0.4968, 0.52, 0.54, 0.66
32, 0.32, 0.44, 0.4996, 0.5, 0.54, 0.72
33, 0.32, 0.455, 0.5004, 0.5, 0.56, 0.78
34, 0.28, 0.44, 0.4914, 0.48, 0.54, 0.64
35, 0.32, 0.46, 0.504, 0.5, 0.56, 0.68
36, 0.32, 0.46, 0.5196000000000001, 0.52, 0.58, 0.76
37, 0.34, 0.46, 0.5044, 0.5, 0.56, 0.66
38, 0.34, 0.46, 0.5192, 0.52, 0.58, 0.68
39, 0.34, 0.46, 0.5084000000000001, 0.5, 0.56, 0.72
40, 0.34, 0.48, 0.5282, 0.52, 0.58, 0.7
41, 0.32, 0.44, 0.5047999999999999, 0.5, 0.56, 0.66
