0, 0.34, 0.46, 0.5002, 0.5, 0.56, 0.68
1, 0.34, 0.455, 0.5106, 0.52, 0.56, 0.74
2, 0.3, 0.44, 0.494, 0.5, 0.56, 0.66
3, 0.34, 0.455, 0.5042, 0.51, 0.56, 0.68
4, 0.32, 0.455, 0.5024000000000001, 0.5, 0.56, 0.72
5, 0.28, 0.46, 0.513, 0.51, 0.58, 0.72
6, 0.3, 0.46, 0.5046, 0.5, 0.56, 0.66
7, 0.3, 0.46, 0.5062, 0.52, 0.54, 0.68
8, 0.32, 0.46, 0.5158, 0.52, 0.58, 0.66
9, 0.32, 0.48, 0.5272, 0.54, 0.58, 0.7
10, 0.34, 0.475, 0.5242, 0.54, 0.56, 0.68
11, 0.26, 0.46, 0.5182, 0.54, 0.58, 0.74
12, 0.32, 0.46, 0.516, 0.52, 0.58, 0.74
13, 0.3, 0.5, 0.5342, 0.52, 0.58, 0.74
14, 0.38, 0.46, 0.5328, 0.54, 0.58, 0.72
15, 0.36, 0.5, 0.546, 0.55, 0.6, 0.72
16, 0.38, 0.48, 0.5356000000000001, 0.54, 0.58, 0.74
17, 0.34, 0.48, 0.5304, 0.53, 0.58, 0.74
18, 0.32, 0.48, 0.5234000000000001, 0.54, 0.58, 0.72
19, 0.34, 0.48, 0.531, 0.52, 0.6, 0.7
20, 0.36, 0.46, 0.5206000000000001, 0.52, 0.56, 0.68
21, 0.34, 0.48, 0.5254, 0.54, 0.58, 0.72
22, 0.36, 0.46, 0.5164, 0.5, 0.565, 0.66
23, 0.32, 0.48, 0.528, 0.54, 0.58, 0.72
24, 0.34, 0.475, 0.5266, 0.54, 0.58, 0.66
25, 0.36, 0.46, 0.525, 0.53, 0.58, 0.7
26, 0.3, 0.46, 0.5236, 0.52, 0.58, 0.7
27, 0.32, 0.46, 0.5252, 0.55, 0.58, 0.72
28, 0.3, 0.44, 0.5044, 0.5, 0.565, 0.68
29, 0.28, 0.48, 0.5134000000000001, 0.52, 0.56, 0.7
30, 0.32, 0.44, 0.4986, 0.5, 0.56, 0.7
31, 0.3, 0.44, 0.4966, 0.5, 0.54, 0.74
32, 0.22, 0.44, 0.49200000000000005, 0.5, 0.545, 0.68
33, 0.3, 0.44, 0.5028, 0.52, 0.56, 0.7
34, 0.26, 0.46, 0.5092, 0.5, 0.56, 0.7
35, 0.3, 0.46, 0.5078, 0.52, 0.56, 0.74
36, 0.34, 0.46, 0.5144, 0.52, 0.565, 0.66
37, 0.34, 0.44, 0.49560000000000004, 0.48, 0.54, 0.64
38, 0.36, 0.46, 0.5072, 0.51, 0.56, 0.66
39, 0.28, 0.46, 0.5106, 0.5, 0.56, 0.68
40, 0.34, 0.48, 0.5234000000000001, 0.52, 0.58, 0.68
41, 0.34, 0.48, 0.522, 0.52, 0.58, 0.74
42, 0.34, 0.46, 0.5172, 0.52, 0.58, 0.72
43, 0.34, 0.44, 0.5056, 0.52, 0.56, 0.66
44, 0.4, 0.46, 0.5097999999999999, 0.52, 0.56, 0.68
45, 0.34, 0.44, 0.5058, 0.5, 0.565, 0.7
46, 0.36, 0.46, 0.512, 0.52, 0.56, 0.7
47, 0.36, 0.48, 0.5162, 0.52, 0.56, 0.66
48, 0.32, 0.475, 0.5276, 0.54, 0.58, 0.72
49, 0.36, 0.46, 0.5154, 0.52, 0.56, 0.72
50, 0.38, 0.495, 0.5354, 0.53, 0.58, 0.7
51, 0.3, 0.46, 0.5202, 0.52, 0.58, 0.68
52, 0.32, 0.48, 0.5228, 0.52, 0.56, 0.66
53, 0.36, 0.48, 0.5207999999999999, 0.52, 0.58, 0.68
54, 0.32, 0.475, 0.516, 0.52, 0.565, 0.7
55, 0.38, 0.48, 0.5306000000000001, 0.53, 0.58, 0.72
56, 0.34, 0.46, 0.517, 0.52, 0.565, 0.7
57, 0.34, 0.46, 0.5158, 0.52, 0.56, 0.68
58, 0.34, 0.46, 0.505, 0.5, 0.54, 0.7
59, 0.32, 0.48, 0.5202, 0.52, 0.58, 0.68
60, 0.34, 0.46, 0.5124, 0.52, 0.56, 0.8
61, 0.3, 0.46, 0.5146000000000001, 0.52, 0.565, 0.72
62, 0.34, 0.44, 0.5034000000000001, 0.5, 0.56, 0.72
63, 0.38, 0.455, 0.5126, 0.51, 0.56, 0.66
64, 0.3, 0.46, 0.5082, 0.5, 0.56, 0.68
65, 0.3, 0.46, 0.4964, 0.5, 0.54, 0.66
66, 0.32, 0.46, 0.5052, 0.5, 0.54, 0.76
67, 0.32, 0.44, 0.4882, 0.48, 0.52, 0.68
68, 0.34, 0.46, 0.5104, 0.5, 0.56, 0.7
69, 0.34, 0.44, 0.4962, 0.5, 0.56, 0.66
70, 0.3, 0.46, 0.5068, 0.5, 0.56, 0.7
71, 0.3, 0.46, 0.5058, 0.51, 0.56, 0.66
