0, 0.34, 0.44, 0.5034000000000001, 0.5, 0.56, 0.66
1, 0.26, 0.46, 0.5059, 0.5, 0.54, 0.7
2, 0.34, 0.44, 0.5047999999999999, 0.52, 0.56, 0.74
3, 0.28, 0.44, 0.4979, 0.5, 0.54, 0.72
4, 0.32, 0.46, 0.5074000000000001, 0.5, 0.56, 0.68
5, 0.3, 0.46, 0.5142, 0.52, 0.56, 0.7
6, 0.28, 0.44, 0.4926, 0.5, 0.54, 0.66
7, 0.34, 0.46, 0.5051, 0.5, 0.56, 0.72
8, 0.32, 0.44, 0.5115999999999999, 0.5, 0.56, 0.76
9, 0.3, 0.46, 0.5068, 0.5, 0.56, 0.7
10, 0.3, 0.44, 0.49689999999999995, 0.5, 0.56, 0.68
11, 0.34, 0.46, 0.5142, 0.5, 0.56, 0.76
12, 0.3, 0.455, 0.5031, 0.5, 0.56, 0.7
13, 0.32, 0.44, 0.49579999999999996, 0.5, 0.56, 0.72
14, 0.3, 0.46, 0.5101, 0.5, 0.56, 0.7
15, 0.3, 0.46, 0.5118, 0.52, 0.56, 0.7
16, 0.32, 0.46, 0.5082, 0.5, 0.56, 0.74
17, 0.32, 0.46, 0.5094, 0.5, 0.56, 0.68
18, 0.28, 0.44, 0.49939999999999996, 0.5, 0.56, 0.76
19, 0.34, 0.46, 0.5115999999999999, 0.5, 0.56, 0.78
20, 0.3, 0.46, 0.5065999999999999, 0.5, 0.56, 0.7
21, 0.32, 0.46, 0.5074000000000001, 0.5, 0.56, 0.68
22, 0.32, 0.46, 0.5044, 0.5, 0.56, 0.72
23, 0.28, 0.46, 0.5096, 0.5, 0.56, 0.76
24, 0.28, 0.46, 0.5122, 0.52, 0.56, 0.72
25, 0.3, 0.46, 0.5074000000000001, 0.5, 0.56, 0.76
26, 0.28, 0.46, 0.5159, 0.52, 0.56, 0.68
27, 0.3, 0.46, 0.5142, 0.52, 0.56, 0.7
28, 0.28, 0.46, 0.5128, 0.52, 0.56, 0.76
29, 0.32, 0.46, 0.5002, 0.5, 0.54, 0.68
30, 0.28, 0.46, 0.5111, 0.52, 0.56, 0.68
31, 0.32, 0.46, 0.5083, 0.52, 0.56, 0.7
32, 0.32, 0.46, 0.5075999999999999, 0.5, 0.56, 0.68
33, 0.28, 0.46, 0.5017, 0.5, 0.56, 0.74
34, 0.32, 0.46, 0.5134000000000001, 0.51, 0.56, 0.68
35, 0.3, 0.44, 0.5081, 0.52, 0.56, 0.7
36, 0.32, 0.46, 0.5125, 0.52, 0.56, 0.7
37, 0.3, 0.46, 0.5074000000000001, 0.52, 0.56, 0.76
38, 0.34, 0.46, 0.5062, 0.5, 0.54, 0.72
39, 0.28, 0.455, 0.5052, 0.5, 0.56, 0.74
40, 0.28, 0.46, 0.4988, 0.5, 0.54, 0.7
41, 0.32, 0.46, 0.506, 0.5, 0.54, 0.72
42, 0.34, 0.46, 0.5067, 0.5, 0.56, 0.74
43, 0.34, 0.46, 0.5141, 0.52, 0.56, 0.78
44, 0.28, 0.44, 0.49670000000000003, 0.49, 0.54, 0.7
45, 0.34, 0.48, 0.5174, 0.52, 0.56, 0.78
46, 0.3, 0.46, 0.511, 0.52, 0.56, 0.76
47, 0.3, 0.46, 0.5127, 0.5, 0.56, 0.76
48, 0.3, 0.46, 0.5118, 0.52, 0.56, 0.72
49, 0.3, 0.48, 0.5179, 0.52, 0.56, 0.74
50, 0.32, 0.46, 0.5124, 0.52, 0.56, 0.7
51, 0.32, 0.46, 0.5138, 0.52, 0.56, 0.7
52, 0.32, 0.46, 0.5109, 0.52, 0.56, 0.7
53, 0.36, 0.48, 0.5136999999999999, 0.52, 0.56, 0.68
54, 0.26, 0.46, 0.5145000000000001, 0.51, 0.56, 0.72
55, 0.36, 0.46, 0.5146000000000001, 0.52, 0.58, 0.66
56, 0.34, 0.46, 0.508, 0.5, 0.56, 0.66
57, 0.32, 0.46, 0.5108, 0.52, 0.56, 0.68
58, 0.3, 0.46, 0.5054, 0.52, 0.56, 0.7
59, 0.36, 0.46, 0.5064, 0.51, 0.54, 0.72
60, 0.3, 0.46, 0.5055, 0.52, 0.56, 0.7
61, 0.36, 0.46, 0.5073, 0.5, 0.56, 0.66
62, 0.26, 0.46, 0.5088, 0.51, 0.56, 0.68
63, 0.32, 0.46, 0.5142, 0.52, 0.56, 0.68
64, 0.32, 0.46, 0.5064, 0.5, 0.56, 0.74
65, 0.36, 0.46, 0.5091, 0.5, 0.56, 0.72
66, 0.34, 0.46, 0.515, 0.5, 0.56, 0.74
67, 0.28, 0.46, 0.5075, 0.5, 0.56, 0.72
68, 0.34, 0.46, 0.5086999999999999, 0.5, 0.56, 0.74
69, 0.34, 0.48, 0.52, 0.52, 0.58, 0.7
70, 0.34, 0.44, 0.5062, 0.5, 0.56, 0.72
71, 0.32, 0.46, 0.5112, 0.5, 0.56, 0.72
72, 0.36, 0.46, 0.5111, 0.5, 0.56, 0.7
73, 0.32, 0.48, 0.5115999999999999, 0.52, 0.56, 0.68
74, 0.32, 0.46, 0.5117, 0.5, 0.56, 0.68
75, 0.32, 0.46, 0.5081, 0.52, 0.56, 0.7
76, 0.3, 0.46, 0.5085999999999999, 0.5, 0.56, 0.72
77, 0.28, 0.46, 0.509, 0.5, 0.565, 0.7
78, 0.34, 0.46, 0.5097999999999999, 0.5, 0.56, 0.72
79, 0.38, 0.46, 0.5092, 0.52, 0.56, 0.72
80, 0.3, 0.46, 0.5154, 0.52, 0.58, 0.76
81, 0.32, 0.46, 0.5096, 0.52, 0.56, 0.7
82, 0.3, 0.48, 0.5168, 0.52, 0.58, 0.7
83, 0.28, 0.46, 0.516, 0.52, 0.56, 0.74
84, 0.26, 0.46, 0.5134000000000001, 0.52, 0.58, 0.74
85, 0.26, 0.46, 0.5044, 0.5, 0.56, 0.7
86, 0.32, 0.46, 0.5036, 0.52, 0.56, 0.68
87, 0.32, 0.46, 0.5115, 0.52, 0.58, 0.72
88, 0.28, 0.46, 0.5126, 0.5, 0.56, 0.7
89, 0.34, 0.48, 0.5203, 0.52, 0.56, 0.7
90, 0.32, 0.48, 0.52, 0.52, 0.56, 0.7
91, 0.34, 0.46, 0.5191, 0.52, 0.58, 0.72
92, 0.28, 0.46, 0.5131, 0.52, 0.56, 0.72
93, 0.32, 0.46, 0.5144, 0.52, 0.56, 0.72
94, 0.34, 0.46, 0.5163, 0.52, 0.56, 0.74
95, 0.28, 0.46, 0.5236999999999999, 0.52, 0.58, 0.7
96, 0.24, 0.48, 0.5189, 0.52, 0.565, 0.68
97, 0.32, 0.48, 0.5153, 0.52, 0.56, 0.68
98, 0.32, 0.46, 0.5091, 0.5, 0.56, 0.7
99, 0.34, 0.44, 0.5032, 0.5, 0.54, 0.68
100, 0.3, 0.46, 0.496, 0.48, 0.54, 0.68
101, 0.32, 0.46, 0.516, 0.52, 0.56, 0.66
102, 0.32, 0.46, 0.5157, 0.52, 0.56, 0.68
103, 0.3, 0.46, 0.5164, 0.52, 0.56, 0.72
104, 0.34, 0.46, 0.5081, 0.5, 0.56, 0.7
105, 0.32, 0.46, 0.5078, 0.5, 0.56, 0.68
106, 0.32, 0.46, 0.5158, 0.5, 0.56, 0.72
107, 0.32, 0.48, 0.5143, 0.52, 0.56, 0.78
108, 0.3, 0.46, 0.5085999999999999, 0.5, 0.56, 0.7
109, 0.34, 0.46, 0.4993, 0.5, 0.56, 0.72
110, 0.3, 0.44, 0.4963, 0.5, 0.54, 0.68
111, 0.34, 0.46, 0.5126, 0.5, 0.56, 0.72
112, 0.28, 0.46, 0.5045000000000001, 0.5, 0.56, 0.74
113, 0.26, 0.46, 0.5144, 0.51, 0.56, 0.7
114, 0.28, 0.46, 0.5159, 0.52, 0.58, 0.7
115, 0.32, 0.48, 0.5265, 0.52, 0.58, 0.72
116, 0.32, 0.46, 0.5213, 0.52, 0.58, 0.74
117, 0.3, 0.46, 0.5095000000000001, 0.5, 0.56, 0.74
118, 0.34, 0.46, 0.5203, 0.52, 0.58, 0.68
119, 0.3, 0.46, 0.5165, 0.52, 0.56, 0.7
120, 0.28, 0.46, 0.5222, 0.52, 0.58, 0.7
121, 0.34, 0.475, 0.5221, 0.52, 0.58, 0.72
122, 0.34, 0.46, 0.5196000000000001, 0.52, 0.58, 0.74
123, 0.32, 0.48, 0.5303, 0.54, 0.58, 0.72
124, 0.28, 0.48, 0.5185, 0.52, 0.56, 0.7
125, 0.32, 0.48, 0.526, 0.52, 0.58, 0.74
126, 0.32, 0.46, 0.5131, 0.52, 0.56, 0.68
127, 0.32, 0.48, 0.5231, 0.52, 0.58, 0.72
128, 0.34, 0.48, 0.5236999999999999, 0.52, 0.56, 0.74
129, 0.3, 0.46, 0.5216, 0.52, 0.58, 0.72
130, 0.3, 0.48, 0.5307, 0.52, 0.58, 0.72
131, 0.38, 0.48, 0.5306000000000001, 0.52, 0.58, 0.76
132, 0.28, 0.48, 0.517, 0.52, 0.56, 0.76
133, 0.32, 0.46, 0.5144, 0.52, 0.56, 0.74
134, 0.34, 0.475, 0.5246999999999999, 0.52, 0.58, 0.7
135, 0.32, 0.46, 0.5212, 0.52, 0.58, 0.72
136, 0.3, 0.48, 0.5212, 0.52, 0.58, 0.7
137, 0.36, 0.46, 0.5179, 0.52, 0.56, 0.78
138, 0.26, 0.48, 0.523, 0.52, 0.58, 0.72
139, 0.34, 0.48, 0.5315, 0.54, 0.58, 0.72
140, 0.3, 0.46, 0.5197999999999999, 0.52, 0.56, 0.72
141, 0.3, 0.46, 0.5211, 0.52, 0.58, 0.76
142, 0.36, 0.46, 0.5172, 0.52, 0.56, 0.72
143, 0.32, 0.475, 0.5228, 0.52, 0.56, 0.8
144, 0.32, 0.48, 0.5181, 0.52, 0.56, 0.72
145, 0.34, 0.48, 0.5268999999999999, 0.52, 0.58, 0.7
146, 0.32, 0.46, 0.5214, 0.52, 0.58, 0.7
147, 0.38, 0.48, 0.53, 0.52, 0.58, 0.72
148, 0.34, 0.475, 0.5268, 0.52, 0.58, 0.74
149, 0.34, 0.46, 0.5094, 0.5, 0.56, 0.7
150, 0.34, 0.48, 0.526, 0.54, 0.58, 0.7
151, 0.26, 0.46, 0.5129, 0.52, 0.56, 0.7
152, 0.28, 0.46, 0.5166, 0.52, 0.58, 0.72
153, 0.28, 0.46, 0.5159, 0.52, 0.58, 0.7
154, 0.32, 0.46, 0.5164, 0.52, 0.56, 0.74
155, 0.34, 0.46, 0.5193, 0.52, 0.58, 0.74
156, 0.32, 0.46, 0.517, 0.52, 0.56, 0.8
157, 0.28, 0.46, 0.5133, 0.52, 0.545, 0.68
158, 0.3, 0.48, 0.5204, 0.52, 0.58, 0.72
159, 0.28, 0.46, 0.516, 0.52, 0.58, 0.74
160, 0.34, 0.46, 0.525, 0.54, 0.58, 0.72
161, 0.36, 0.48, 0.5279, 0.52, 0.58, 0.82
162, 0.32, 0.48, 0.5222, 0.52, 0.56, 0.78
163, 0.3, 0.46, 0.5117, 0.5, 0.58, 0.72
164, 0.3, 0.46, 0.5239, 0.54, 0.58, 0.76
165, 0.32, 0.46, 0.5136, 0.52, 0.56, 0.7
166, 0.3, 0.48, 0.5264, 0.52, 0.58, 0.74
167, 0.32, 0.48, 0.5324, 0.54, 0.6, 0.72
168, 0.3, 0.46, 0.5241, 0.52, 0.58, 0.76
169, 0.32, 0.48, 0.5221, 0.52, 0.58, 0.72
170, 0.34, 0.48, 0.5346, 0.54, 0.58, 0.74
171, 0.34, 0.48, 0.526, 0.54, 0.58, 0.72
172, 0.18, 0.48, 0.5246999999999999, 0.52, 0.58, 0.68
