0, 0.3, 0.45, 0.502875, 0.5, 0.55, 0.775
1, 0.275, 0.45, 0.5059375, 0.5, 0.55, 0.75
2, 0.2, 0.45, 0.5045, 0.5, 0.575, 0.75
3, 0.225, 0.45, 0.49768749999999995, 0.5, 0.55, 0.7
4, 0.2, 0.45, 0.501, 0.5, 0.55, 0.75
5, 0.275, 0.44375, 0.49675, 0.5, 0.55, 0.8
6, 0.275, 0.45, 0.4994375, 0.5, 0.55, 0.725
7, 0.275, 0.45, 0.49868750000000006, 0.5, 0.55, 0.75
8, 0.275, 0.45, 0.4991875, 0.5, 0.55, 0.725
9, 0.275, 0.425, 0.4935625, 0.5, 0.55, 0.775
10, 0.225, 0.425, 0.4956875, 0.5, 0.55, 0.75
11, 0.275, 0.45, 0.499125, 0.5, 0.55, 0.725
12, 0.275, 0.425, 0.48793749999999997, 0.475, 0.55, 0.725
13, 0.225, 0.44375, 0.495, 0.5, 0.55, 0.75
14, 0.275, 0.45, 0.505625, 0.5, 0.575, 0.75
15, 0.25, 0.45, 0.5000625000000001, 0.5, 0.55, 0.725
16, 0.25, 0.45, 0.4993125, 0.5, 0.55, 0.75
17, 0.275, 0.45, 0.495375, 0.5, 0.55, 0.725
18, 0.25, 0.45, 0.498625, 0.5, 0.55, 0.725
19, 0.275, 0.45, 0.50125, 0.5, 0.55, 0.7
20, 0.2, 0.45, 0.5001875, 0.5, 0.55625, 0.775
21, 0.225, 0.45, 0.49349999999999994, 0.5, 0.55, 0.7
22, 0.275, 0.45, 0.506375, 0.5, 0.575, 0.7
23, 0.275, 0.45, 0.5116875000000001, 0.525, 0.575, 0.75
24, 0.275, 0.45, 0.501625, 0.5, 0.55, 0.75
25, 0.3, 0.45, 0.5045, 0.5, 0.575, 0.725
26, 0.3, 0.45, 0.5051249999999999, 0.5, 0.55, 0.75
27, 0.325, 0.45, 0.5005625, 0.5, 0.55, 0.725
28, 0.225, 0.45, 0.5015625, 0.5, 0.575, 0.725
29, 0.225, 0.425, 0.5005625, 0.5, 0.55, 0.75
30, 0.25, 0.45, 0.5133125, 0.5, 0.575, 0.8
31, 0.225, 0.425, 0.4956875, 0.5, 0.55, 0.725
32, 0.275, 0.45, 0.5038750000000001, 0.5, 0.55, 0.725
33, 0.3, 0.45, 0.5094375, 0.5, 0.575, 0.75
34, 0.3, 0.45, 0.506375, 0.5, 0.55625, 0.75
35, 0.225, 0.45, 0.504, 0.5, 0.55625, 0.75
36, 0.3, 0.45, 0.5059375, 0.5, 0.55, 0.725
37, 0.25, 0.425, 0.4885, 0.475, 0.55, 0.7
38, 0.275, 0.45, 0.50325, 0.5, 0.55, 0.75
39, 0.3, 0.45, 0.50475, 0.5, 0.55, 0.7
40, 0.275, 0.45, 0.5061875, 0.5, 0.575, 0.75
41, 0.225, 0.45, 0.5095625, 0.5, 0.575, 0.725
42, 0.25, 0.45, 0.508625, 0.5, 0.575, 0.725
43, 0.225, 0.45, 0.505625, 0.5, 0.55, 0.775
44, 0.275, 0.45, 0.51075, 0.5, 0.575, 0.825
45, 0.275, 0.45, 0.5096875, 0.5, 0.575, 0.825
46, 0.275, 0.45, 0.516625, 0.525, 0.575, 0.775
47, 0.3, 0.45, 0.5083125, 0.5, 0.55625, 0.8
48, 0.275, 0.45, 0.5046875, 0.5, 0.55, 0.775
